arch,version,run,source,start,end,ann_return,ann_vol,sharpe,sortino,cagr,calmar,mdd,mdd_duration,ulcer,hit_rate,var95,es95,var99,es99,tracking_error,corr,mae,rmse,r2,info_ratio
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,399,525,0.08183314131291897,0.21438229509042267,0.3817159494369775,0.6347965815328829,0.013075768145277111,0.2732713699732239,-0.04784902328611418,82,0.02409327120266715,0.5,-0.018396260266007904,-0.026506873927554606,-0.03515449227488339,-0.03859924063779585,0.25942807319578604,-0.009694153317622098,0.013004246306161902,0.016280576736392615,-0.46495003393157686,-0.30980786966114104
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,420,546,0.018251004976355567,0.21093902541254683,0.08652265715488598,0.1338498155186184,0.0013222681007978299,0.027634171190732665,-0.04784902328611407,103,0.02379016483327636,0.5079365079365079,-0.0192079196059762,-0.027962813164854192,-0.03586017627633396,-0.03859924063779585,0.24390227007664667,0.09465402850205169,0.012357759925608362,0.01531396578780813,-0.33882109809685335,-0.590215888431077
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,441,567,0.006591995055909461,0.21095758390697134,0.03124796432450808,0.04884317717197107,-0.002760901396142934,-0.05770026651608085,-0.047849023286113956,124,0.02539159011325971,0.49206349206349204,-0.0192079196059762,-0.027962813164854192,-0.03586017627633396,-0.03859924063779585,0.24892921559316597,0.054005925716478075,0.011691536765422984,0.015630918789526545,-0.3945683372831703,-0.6251335528185499
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,462,588,0.030935396553726898,0.21062656145472702,0.1468731974736068,0.2916018704973875,-0.009014525999025302,-0.1623435762119037,-0.0555274573184148,103,0.023955936738277235,0.47619047619047616,-0.0177723929407039,-0.022271216704111838,-0.02560301934305556,-0.027306623302807587,0.2602379332100443,-0.04311212751418747,0.013248329846429934,0.01633657309798833,-0.5281173897637002,-0.5044253227308007
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,483,609,0.0015046230146700257,0.21467094832275851,0.007008973624171166,0.012659125357496966,0.003565708658962663,0.06421523388898533,-0.05552745731841491,41,0.02009612167681358,0.46825396825396826,-0.017577846349988324,-0.02449358833011087,-0.02772007134740728,-0.03505612920276485,0.26068498853114525,-0.018250142934431408,0.012672076484234096,0.01636874253873268,-0.4768798285338163,-0.6164581163296649
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,504,630,-0.008780142323537188,0.22933986038055834,-0.03828441470648729,-0.06757689606311083,-0.01845790685712745,-0.33241044608405185,-0.05552745731841491,62,0.02127311821902613,0.47619047619047616,-0.020115701980503383,-0.027691557590010376,-0.03256971942250705,-0.037623947947297065,0.2828294565693295,-0.10067953167233427,0.01449371675215922,0.017758706481796258,-0.5230867631549831,-0.6045556371587614
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,525,651,0.026304398893544523,0.23365935689418388,0.11257584221400072,0.20051254418412778,-0.01561247594841464,-0.2811667723030627,-0.05552745731841435,83,0.02436891096583949,0.48412698412698413,-0.02016522097278836,-0.027592019505872454,-0.03256971942250705,-0.037623947947297065,0.27035789791206355,0.03339587388498149,0.01368852401290444,0.016971799359941805,-0.34014100776834777,-0.5026729463278296
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,546,672,0.018832071450360033,0.23303629819643673,0.08081175162886273,0.1484119767859974,0.01377854695040881,0.24813934611479813,-0.0555274573184148,104,0.025976159650899756,0.49206349206349204,-0.02016522097278836,-0.02649245369344011,-0.031571799464205595,-0.037623947947297065,0.2706485806279161,0.02681076974136913,0.013449478201598001,0.01699099569625049,-0.3503662870776749,-0.529742030115238
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,567,693,0.016434416027735432,0.2444185163523612,0.06723883391896168,0.10614079856863474,-0.0414499355889657,-0.7464763846699585,-0.0555274573184148,125,0.02753665532653268,0.5317460317460317,-0.020927358196736186,-0.031861964059499245,-0.03950910752355901,-0.043261123526947665,0.2910041740200264,-0.05963219922001779,0.014253771234786057,0.018267811641259735,-0.4189461556103635,-0.5009260931158772
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,588,714,0.026714249182636207,0.22463254475957412,0.11892421559497832,0.16508256278183558,-0.029163059589694784,-0.5555422354645492,-0.052494765884556704,102,0.025659312635382982,0.5317460317460317,-0.020592687547617256,-0.03127911112498422,-0.03950910752355901,-0.043261123526947665,0.2771326649034142,-0.08651614559896179,0.013003371372994274,0.017396612909130832,-0.5235093328389528,-0.48890574073823156
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,609,735,0.03728069518306665,0.21604502305216924,0.1725598426493923,0.24850256758275932,-0.029829139985855346,-0.5682307461176956,-0.05249476588455659,123,0.0272604453516942,0.5238095238095238,-0.020375109996811996,-0.028284462596120608,-0.033717769429369465,-0.03949080437442376,0.26990783268529006,-0.08725639508138423,0.013412075759357312,0.016942244507945625,-0.5621201374649827,-0.462844310867388
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,630,756,0.039359008337933155,0.20361364776918744,0.19330240761930548,0.2757879919132466,0.012976545898352176,0.28754989502207035,-0.04512797995407436,67,0.021063165090909775,0.5317460317460317,-0.020227452480453906,-0.02625688943745855,-0.030727040583379484,-0.03921908564361637,0.23815209515870892,0.09354368619756431,0.011523358803272281,0.014950470681862789,-0.36948422920973667,-0.5158341839495445
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,651,777,0.015552642752886483,0.20619385674310017,0.07542728478212492,0.10887085153885054,0.012017106535467281,0.2662894848760524,-0.04512797995407436,88,0.021708531516954437,0.5317460317460317,-0.020227452480453906,-0.02682653645759828,-0.031141111017837748,-0.03921908564361637,0.23523479381668402,0.1334264190145748,0.011928107953556706,0.01477094751124375,-0.303545932258674,-0.6234339523829071
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,672,798,0.0258164292469667,0.21011442270554193,0.12286843004178871,0.18146845765220276,0.007538690311529095,0.16705135747713581,-0.04512797995407436,109,0.023108717761574492,0.5158730158730159,-0.02039463742172637,-0.02695667733017764,-0.031141111017837748,-0.03921908564361637,0.2625738539428778,-0.06695477882719603,0.013117873559659684,0.016483717786824743,-0.5633624811069704,-0.5194331754855704
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,693,819,0.008653025645585233,0.21148701586342417,0.040915162617705364,0.06879983624426346,-0.0023807647328103476,-0.05478761460784619,-0.043454433084031296,68,0.018985376702248792,0.46825396825396826,-0.020227452480453906,-0.02469103003715881,-0.02421979963741763,-0.03346457140719916,0.24077649951248695,0.12307683895461234,0.011807028098241464,0.015119469016387523,-0.29827511617427915,-0.6377407042021198
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,714,840,0.02969207468794499,0.22031890990616365,0.1347686165503959,0.23826343720176713,0.01951027016336937,0.44898227358393694,-0.043454433084031185,68,0.019787776852344455,0.48412698412698413,-0.020221247392677832,-0.026125179599020183,-0.029011548266072905,-0.03638302353666384,0.24027466636165085,0.182037843828811,0.01161387993327546,0.015084866772151002,-0.19080454188661755,-0.5515101834023606
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,735,861,0.03598723242638946,0.21812406486221103,0.16498515397245417,0.2842575199669369,0.01439076250803839,0.29751374648018697,-0.04837007593192588,51,0.022862723752462826,0.5079365079365079,-0.021249425250069644,-0.026491251674686467,-0.029011548266072905,-0.03638302353666384,0.260497948873779,0.007375518639446921,0.013280582837246854,0.016352252817157287,-0.4276083980647716,-0.4845288345620272
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,756,882,-0.007317684354623433,0.21838381250500424,-0.03350836433655425,-0.05580197843637199,-0.03080365944096508,-0.636832976742009,-0.04837007593192544,52,0.02470763754422145,0.5079365079365079,-0.021249425250069644,-0.027916351858595662,-0.03233266079875671,-0.037624281181964814,0.2648138063326551,-0.026870688540134875,0.013087252193736786,0.016628985316198924,-0.47282682475311355,-0.6401618053919375
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,777,903,0.017353661328592063,0.22006654624291921,0.07885642604413086,0.1294372507349925,-0.006354424992223162,-0.13137099476887795,-0.048370075931925105,73,0.026827651292314705,0.5,-0.021543994364751157,-0.028670382725685957,-0.03233266079875671,-0.037624281181964814,0.26567009384888834,-0.022192295207950557,0.01296717032348371,0.01667900709592563,-0.45912804398488727,-0.5452338897949094
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,798,924,-0.009001950222073063,0.2292238198021238,-0.039271443211460075,-0.06441950511156792,-0.027190889820126518,-0.5621427979231226,-0.04837007593192555,94,0.028678771260457713,0.5,-0.0224517865427149,-0.030076300185675087,-0.03233266079875671,-0.037624281181964814,0.26875174047817374,0.016061767634787897,0.013524706959331865,0.016876133942254377,-0.37685279144201367,-0.6370487123821156
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,819,945,0.052304017550548254,0.22886070672064535,0.22854083735043348,0.3973590566042038,0.02630534994021927,0.5438352004499744,-0.04837007593192566,115,0.029868078169868542,0.5396825396825397,-0.02305237409830665,-0.027812130409940603,-0.03008470321594761,-0.031712031976106225,0.2687782396645867,0.013348085194237335,0.013653762935726505,0.016869753775665342,-0.38018114837504124,-0.4088946433558033
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,840,966,0.036834785600751596,0.2295791463776856,0.16044482341681812,0.2727107650654708,-0.014517161338999496,-0.38904188563202663,-0.037315162904414056,37,0.02184049114936529,0.5317460317460317,-0.02305237409830665,-0.02812119572195063,-0.03170729610400024,-0.03279376056814132,0.28659746541485875,-0.1313582151714198,0.014606466705844227,0.017989038795052172,-0.5595960125902439,-0.43744704517107197
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,861,987,-0.020872023586471666,0.2385109106322442,-0.08750972243216947,-0.15186588641512622,-0.05265638502557468,-1.086351712308548,-0.04847084459753592,37,0.02280143024156713,0.5079365079365079,-0.024516361303093703,-0.029206902002040697,-0.03217720809611377,-0.03279376056814132,0.2705559796450406,0.06449893404539529,0.013883244567464025,0.01699119609465389,-0.2891174166468955,-0.6766733591571817
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,0,126,0.0052304034536720945,0.05749666320231697,0.09096881736019288,0.14557136034089246,-0.0004897714608155246,-0.034785551919510535,-0.014079738103589534,33,0.006221501765942736,0.5158730158730159,-0.005558427503218415,-0.0076116513568114585,-0.008406579413545555,-0.00995015474611921,0.15711623848620926,-0.03834880286551141,0.0072414017291549445,0.009877700297462573,-6.496999470950428,-0.9991048542070734
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,21,147,0.003533833602056724,0.06852294830568088,0.051571534638181246,0.08959470254838432,0.00826200671583921,0.5868011645566711,-0.014079738103589423,33,0.006756174182558701,0.5079365079365079,-0.006798903254801924,-0.008459344720789099,-0.009011260083311379,-0.010081449223234451,0.1620507692200451,-0.041571261244310674,0.007575595639074491,0.010187126890804867,-4.614258725638585,-0.979150960909577
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,42,168,0.03087168870188739,0.07844569502018856,0.39354216562097316,0.6529039878030964,0.02119011895593026,1.2896616160451637,-0.016430758807035928,33,0.007812995020473041,0.5079365079365079,-0.0073001961702082434,-0.010213291336586248,-0.01215914689525993,-0.013101405445995473,0.17227057992200331,-0.12297784499431383,0.008593341245826043,0.010821434303342163,-3.8338425131832476,-0.7623722597182586
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,63,189,0.00738821115653332,0.09207046296581586,0.08024518307544987,0.13886335978423922,0.006966793239429503,0.4059888508601675,-0.017160060490993723,33,0.008761585475125882,0.5079365079365079,-0.009011260083311379,-0.011895835309027889,-0.013404186450623244,-0.014818061400788896,0.1788669328445656,-0.10451479939642586,0.00868101160638473,0.011239559041773574,-2.785462645918583,-0.8655472891571446
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,84,210,0.0416609787653075,0.09548812914825326,0.43629484771479154,0.7620036487193533,0.027397573364659644,1.5965895562570511,-0.01716006049099361,37,0.008869948924228809,0.5238095238095238,-0.009252591868155578,-0.011873400170765134,-0.013404186450623244,-0.014818061400788896,0.17345426976178177,-0.008140130702381157,0.008506190606043195,0.010893653675153764,-2.306050114500162,-0.6949671599335462
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,105,231,0.026155804801003324,0.10882334604373167,0.24035104370428356,0.4332141066373096,0.0186783767605474,0.8640319589695573,-0.0216176919923462,37,0.009053924688260101,0.5079365079365079,-0.01042245348171855,-0.01347292224932731,-0.015373608373557833,-0.016237605971967883,0.1707937171462315,0.10898855493019406,0.00850651514433135,0.0107298043916399,-1.4694516748441262,-0.7965761122378536
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,126,252,0.03702232125578386,0.1272111367764187,0.29103050404189723,0.501713030660153,0.004796976907799566,0.21721029723493943,-0.02208448203821134,37,0.01008637067331741,0.5079365079365079,-0.01323521619211262,-0.016144982186696338,-0.018276747646821686,-0.018896441748591897,0.18489265779208522,0.07482402911372889,0.008865863111546676,0.011611462823674215,-1.116336283999424,-0.6770613838272974
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,147,273,0.009402831217472762,0.1359231259755658,0.06917756746679783,0.12265160454712808,-0.02267292620281003,-0.9145595399450792,-0.024791088182374188,37,0.011321170107445697,0.5,-0.013650644035747476,-0.016202853076512275,-0.018276747646821686,-0.018896441748591897,0.19606370563088488,0.019886055314660773,0.009705180454661042,0.012316678515180082,-1.0857467552175133,-0.7793546913277202
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,168,294,0.019180082481336846,0.15008874052236637,0.12779161457803434,0.23360316143440396,0.020398768230683872,0.6716659104443643,-0.03037040873071606,37,0.012294390961395344,0.49206349206349204,-0.015140296476437295,-0.017403631589061757,-0.018917840291274884,-0.019390355670949877,0.21153596755852117,-0.034147308903491255,0.010897501069370817,0.013284658653736498,-0.9900575967369101,-0.6761304905705704
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,189,315,0.0488868841387311,0.15184746626897813,0.3219473155523999,0.5923574181689276,0.032009918435032425,1.0539837879316416,-0.03037040873071617,37,0.013156748787423457,0.5,-0.014077075964750772,-0.017148111008779585,-0.018917840291274884,-0.019390355670949877,0.21001834907948455,-0.006985597684756705,0.010681385451704446,0.01318497867856145,-0.9151590066247388,-0.5395676918609696
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,210,336,0.0059452850639636345,0.15817105097753473,0.037587694001022055,0.0723002169680817,0.014786731587552504,0.48687957144934224,-0.03037040873071628,37,0.013694236728865699,0.49206349206349204,-0.014295396008716071,-0.017174512519965743,-0.018917840291274884,-0.019390355670949877,0.21234301022118895,0.014771416983920586,0.010563812658849184,0.013337587844272063,-0.8061826153031455,-0.7358881969944103
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,231,357,0.0330132047109033,0.17544540762470814,0.18816796152066403,0.3314419826772595,0.02930963139273257,0.7678685179641892,-0.038170117288360395,37,0.016669235665109233,0.5158730158730159,-0.015249934440613865,-0.020618764193896473,-0.019816246673982574,-0.027541021756808004,0.2305405937800829,-0.0321215210383733,0.011719108436211717,0.014474030033344614,-0.7288447766857589,-0.5603906590625697
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,252,378,0.020754604516155295,0.1776148818704098,0.1168517204053776,0.20420794099539374,-0.0033168663776100837,-0.08689693962825598,-0.03817011728836017,38,0.018808307290442142,0.5079365079365079,-0.01432451247486713,-0.020701392743592124,-0.02132510360183015,-0.028530109152733518,0.2337575289734294,-0.04595143792985888,0.011797154591060425,0.014677527075079855,-0.7346351822197474,-0.6051201691985846
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,273,399,0.0589211221121535,0.18490248577766685,0.3186605191614476,0.4979633027922889,0.010465772190594302,0.2675626749549643,-0.03911521736862544,59,0.01980995894029494,0.5317460317460317,-0.017476151573565878,-0.024015321347604694,-0.028164053835097923,-0.03236420517997335,0.2368439418578151,-0.021809335934315013,0.011922528871758101,0.014866093621217012,-0.6419854349217111,-0.4360883249859594
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,294,420,0.025947172651819894,0.20363686762517647,0.12741883606056775,0.19510614995091635,0.02177566753323701,0.5312837072500457,-0.04098689125241406,80,0.02057397735043685,0.5396825396825397,-0.02136939080810373,-0.027607080934698214,-0.029384821143062928,-0.03236420517997335,0.24510317634996387,0.036428983789586755,0.011900997435775018,0.015388159396538084,-0.45051294614865145,-0.555924363679509
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,315,441,0.015742900002718274,0.20904708904606195,0.07530791303795407,0.1200010232212198,-0.026115402862512793,-0.6371647632820929,-0.04098689125241328,101,0.021207414690989634,0.5396825396825397,-0.02136939080810373,-0.027607080934698214,-0.029384821143062928,-0.03236420517997335,0.2517338089931097,0.017856345712672164,0.012040882355561496,0.01580537626438371,-0.45205311339869225,-0.5818173593094546
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,336,462,0.06527769165611907,0.2129641069612554,0.3065196881650816,0.4930211029501422,0.0183439380422048,0.4475562181390073,-0.04098689125241317,122,0.0222050573465438,0.5317460317460317,-0.02136939080810373,-0.027607080934698214,-0.029384821143062928,-0.03236420517997335,0.26327309743731825,-0.05239957546346082,0.013120257092010004,0.016523180564321536,-0.5290987863290806,-0.3681663994056908
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,357,483,0.03888098004765084,0.2093116589871621,0.18575639902617924,0.31931054336710996,0.04709101577174368,1.2679673258158703,-0.037138982064418014,46,0.017500098314191918,0.5,-0.019752731981247572,-0.025432516695749943,-0.028669197470053445,-0.029281802931853285,0.2522562276971808,0.015302704175804765,0.013124891621100249,0.01583502903138319,-0.45382442501590736,-0.48888791003564
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,378,504,0.03034216738906137,0.21041246899898786,0.14420327622887846,0.2434342460048341,-0.01127361182363451,-0.28254232477235164,-0.039900612528469215,46,0.017586923578790447,0.5,-0.02072519548489762,-0.02579854863330325,-0.028669197470053445,-0.029281802931853285,0.25695040061146956,-0.016591066871238565,0.013397177863786863,0.016130483878058297,-0.4928388161139843,-0.5131878848880559
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,399,525,0.009863285647329745,0.21348408132848085,0.046201504046352926,0.08563667688966037,-0.024399537802745508,-0.611507850545812,-0.039900612528469215,58,0.01848842155685988,0.4603174603174603,-0.01983782996270805,-0.023972551845318418,-0.02708300644999087,-0.028262628430672898,0.25881772025181055,-0.010840745953964344,0.013638517692991799,0.016250405242200977,-0.47183277707118076,-0.5886100619557736
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,420,546,0.02088284313332922,0.20022196111515395,0.10429846464903439,0.19861979291953086,0.0017688654274270466,0.04433178628936988,-0.039900612528469104,79,0.019127751390155403,0.4523809523809524,-0.018952142210446388,-0.021007265892859284,-0.022339121561085053,-0.023119180337118017,0.25005924268966745,-0.029410884095037428,0.012675552878660406,0.015699637657591605,-0.5617694004704654,-0.5651587013804483
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,441,567,0.035655266701551946,0.2092630224390045,0.17038493607701125,0.32354772109782093,0.009776208545676734,0.2450139966824163,-0.039900612528469215,100,0.01983938118344097,0.4603174603174603,-0.019210357870263064,-0.021942966884464794,-0.02327947616531778,-0.024472371430318884,0.2542218864006106,-0.0015470821009544167,0.012616719819096664,0.015958700758619097,-0.47730833554912677,-0.49779637422336454
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,462,588,-0.008192332145410708,0.20850849775190125,-0.039290159555792056,-0.06974324414542848,0.00856310362771251,0.2146108313901887,-0.03990061252846899,121,0.020657604744769634,0.4603174603174603,-0.020364856072735242,-0.023181677367871214,-0.02498867114871955,-0.026735700051344347,0.24764850538167332,0.048124805567067316,0.012854077230677372,0.015553065654530214,-0.41333646719328576,-0.6880652555637055
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,483,609,-0.010573012822427952,0.20090660676628003,-0.05262650637829854,-0.08545302619332805,-0.02661041113018614,-0.7827608505794339,-0.03399558257223512,80,0.017501717327206005,0.47619047619047616,-0.020840284040455515,-0.024204527711161137,-0.027287199128856517,-0.02792385222583521,0.2444266960118668,0.02356111937506931,0.012566587294427566,0.01535153040161245,-0.483118969167202,-0.7068745584731038
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,504,630,-0.0038285297761344594,0.19598670830365092,-0.01953463992161524,-0.031712829633081724,-0.005844092898066866,-0.17190742019640903,-0.03399558257223467,80,0.01770830532937651,0.47619047619047616,-0.020364856072735242,-0.024774602869455892,-0.027828380284749737,-0.02792385222583521,0.24943876510131047,-0.05427988845385239,0.012711604769296255,0.01566454964352217,-0.6227202738783013,-0.6656324236880301
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,525,651,0.021760478774078162,0.19513635735879542,0.11151422045901661,0.1738967746838525,-0.01737346836532383,-0.4860223696713444,-0.03574623196268112,32,0.01809927160520002,0.5158730158730159,-0.021473817280610173,-0.025550074282716353,-0.027828380284749737,-0.02792385222583521,0.2313940136752785,0.09392334981137043,0.011168336399147766,0.014529187537347712,-0.40820974233662377,-0.6069539958929662
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,546,672,0.008483821084743992,0.19143701722924988,0.044316513115038966,0.07245134939597132,-0.017659776867939625,-0.4940318433108111,-0.03574623196268201,44,0.01885114278717447,0.5,-0.018720204878484355,-0.02498883941415564,-0.027828380284749737,-0.02792385222583521,0.24635048675933394,-0.05976833365176238,0.012029843624839508,0.01546894981715371,-0.6585588886262272,-0.6239978696101829
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,567,693,0.006075883831129447,0.18311748016551613,0.03318025032693537,0.05195467225392056,-0.022554172887550017,-0.5782263388594346,-0.03900578609414207,65,0.01974630342644725,0.5079365079365079,-0.02101097272754042,-0.02510275575052247,-0.027828380284749737,-0.02792385222583521,0.22716389597457937,0.05067567077965166,0.011190701640673201,0.014266541102842294,-0.5418383720294444,-0.6873016308293206
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,588,714,0.014594418670610176,0.19603775442287522,0.07444697942789325,0.13327717349733276,0.002218803134858005,0.053153580100355306,-0.041743249103237234,86,0.02122723916467424,0.5158730158730159,-0.02101097272754042,-0.024420603806355357,-0.027078499547775522,-0.027775485353397522,0.24312772240538635,0.0011370278683509535,0.012276878434420095,0.015265951684190735,-0.5403854286728944,-0.6071359525314242
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,609,735,-0.013739706439589439,0.19900787395064876,-0.06904101916588838,-0.12710952111355442,-0.03730833199475447,-0.8937572612636201,-0.041743249103237345,107,0.021755178589354513,0.5317460317460317,-0.021603760301665133,-0.023713127721102758,-0.024776525195866785,-0.02648730360485796,0.2223042063956961,0.1906546543559294,0.011624300693023252,0.013965630918553459,-0.2509549604047048,-0.7914636852458398
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,630,756,0.0639285249024395,0.2208749989788858,0.2894330512642159,0.5983481345373339,0.01881115922303711,0.42645875466478794,-0.044110149029120915,101,0.02274414948176501,0.5238095238095238,-0.021603760301665133,-0.023645197686524715,-0.024776525195866785,-0.026249548483834817,0.28131480110963025,-0.15100590570122513,0.014215789312338217,0.01765501244660073,-0.6229457689047153,-0.3493505308284906
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,651,777,-0.005722864079897194,0.2184436239307573,-0.026198357163820168,-0.056223468160695234,-0.03245547763896206,-0.72157769384574,-0.04497849353683103,42,0.023986382871568793,0.49206349206349204,-0.02023235689096963,-0.02288849692450815,-0.023125759874632446,-0.02519277543752274,0.2648533349673652,-0.026780847536989918,0.013490611615477686,0.01663120867469864,-0.4724140498963467,-0.6340447406508558
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,672,798,0.018884659559173622,0.22288774674589706,0.08472722181853748,0.17616057191310064,-0.013967077948101592,-0.2805818249718107,-0.04977898318789831,56,0.026815204936461536,0.5158730158730159,-0.0222318024944241,-0.0239782081039936,-0.02532481214119511,-0.02658174641274491,0.27091945373843357,-0.04631904588283496,0.013417198422682469,0.01700797475076462,-0.479087579690878,-0.5290182689471976
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,693,819,0.022645570090942035,0.21992128881076362,0.10297125036597955,0.21191032305159635,0.02727497258490752,0.5479214487357836,-0.04977898318789842,77,0.02917707674509318,0.49206349206349204,-0.02023235689096963,-0.023486826008595703,-0.02532481214119511,-0.02658174641274491,0.26612398995835296,-0.027026042233452653,0.013676327695706482,0.01670675998695428,-0.4659224500705008,-0.5244188242138508
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,714,840,0.025020143221985425,0.21681634471935973,0.11539786474294969,0.22738060162902377,0.010085067712270135,0.2025969006679476,-0.04977898318789864,98,0.030478763198922978,0.49206349206349204,-0.020589927049258716,-0.023305652885954414,-0.02532481214119511,-0.02658174641274491,0.27562451498390317,-0.1315335992642803,0.013880317535953004,0.01730224181189193,-0.6176396771520682,-0.497727340349339
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,735,861,0.07125515495053181,0.21875132865385546,0.3257358727328395,0.663328672924202,-0.015847267579283897,-0.31835257701962266,-0.04977898318789831,119,0.032252917931252865,0.47619047619047616,-0.020561595212251843,-0.022998049548216333,-0.02532481214119511,-0.02658174641274491,0.2517029720152857,0.08319283881395716,0.011932457758956096,0.01579687521252286,-0.3246527601196718,-0.36134195921987305
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,756,882,-0.010678480310016836,0.1972675716369167,-0.054131960065241985,-0.10451688872264989,-0.005903518772105931,-0.15550812287322957,-0.03796276788009645,85,0.02151475275921531,0.48412698412698413,-0.02019882166766756,-0.02218344371685851,-0.02299149388704771,-0.02468031670554721,0.24198828072177164,0.019369456143838334,0.012323369548767359,0.015198708524827157,-0.5078670416495936,-0.7144332766626513
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,777,903,0.05545556420205622,0.19667061744668657,0.2819717806453173,0.5309972872759716,-0.0008853691158471344,-0.02559942538994479,-0.03458550738388444,49,0.02000099726556024,0.49206349206349204,-0.020291099200899297,-0.02218344371685851,-0.02299149388704771,-0.02468031670554721,0.24879225026465457,-0.04366523610108564,0.012429697606061859,0.015615869266381139,-0.601453892411693,-0.4290746021404894
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,798,924,0.024343998081725937,0.19591296197172903,0.12425925184694449,0.22988439661766927,0.0001807042613495291,0.004535349904697375,-0.03984351045602219,49,0.02155213747483718,0.46825396825396826,-0.019229041554596506,-0.022136213299779852,-0.021716984641362985,-0.025706221162493326,0.24449451692553348,-0.011538748955782697,0.01246025804392667,0.015350218966016883,-0.5594228061530255,-0.5638654136373262
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,819,945,-0.0032564373621744025,0.19806572598235703,-0.01644119569917147,-0.029765017406082426,-0.03190341695313326,-0.8007180237882763,-0.03984351045602175,49,0.022332415330377615,0.48412698412698413,-0.020053465680929413,-0.022258858912910445,-0.021716984641362985,-0.025706221162493326,0.23759229658636233,0.06177290187957657,0.01181121787881701,0.014921849973467037,-0.44174266657198125,-0.6964133085940802
lstm,fast1000,lstm_bo_20250819_205909,mean_XT.csv,840,966,0.03231224392980314,0.19201286255116112,0.16828166353279417,0.29500199405576205,0.028142885548625207,0.7037911129909532,-0.0399875545870767,61,0.022923419222546208,0.5079365079365079,-0.019319470862820872,-0.0222441361169833,-0.022549544788657838,-0.026261261260689894,0.2555254704891986,-0.13884806642203557,0.013110923114955335,0.016040872826922552,-0.7727864351481912,-0.5083397589348639
